,SA1_7DIGIT,Neighbour
89805,1146234,1146233
89806,1146234,1146236
89807,1146234,1146211
89808,1146235,1146241
89809,1146235,1146234
89810,1146235,1146236
89811,1146235,1146211
89812,1146236,1146241
89813,1146236,1146235
89814,1146236,1146234
89815,1146236,1146246
89816,1146236,1146232
89817,1146237,1145711
89818,1146237,1145720
89819,1146237,1145706
89820,1146237,1146228
89821,1146237,1146238
89822,1146237,1146213
89823,1146237,1146219
89824,1146237,1146225
89825,1146238,1145711
89826,1146238,1145720
89827,1146238,1146237
89828,1146238,1146213
89829,1146238,1145721
89830,1146238,1146214
89831,1146238,1146219
89832,1146239,1146221
89833,1146239,1146223
89834,1146239,1146211
89835,1146239,1146224
89836,1146239,1146220
89837,1146240,1146208
89838,1146240,1146244
89839,1146240,1146223
89840,1146240,1146203
89841,1146240,1146202
89842,1146241,1146235
89843,1146241,1146246
89844,1146241,1146236
89845,1146241,1146211
89846,1146241,1146316
89847,1146241,1146314
89848,1146241,1146312
89849,1146242,1146217
89850,1146242,1146226
89851,1146242,1146215
89852,1146242,1146245
89853,1146243,1146217
89854,1146243,1146245
89855,1146243,1146219
89856,1146244,1146212
89857,1146244,1146206
89858,1146244,1146415
89859,1146244,1146412
89860,1146244,1146208
89861,1146244,1146240
89862,1146244,1146203
89863,1146244,1146202
89864,1146244,1146227
89865,1146244,1146225
89866,1146244,1146418
89867,1146244,1146417
89868,1146245,1146217
89869,1146245,1146243
89870,1146245,1146215
89871,1146245,1146242
89872,1146245,1146219
89873,1146246,1146219
89874,1146246,1146241
89875,1146246,1158102
89876,1146246,1158126
89877,1146246,1146232
89878,1146246,1146231
89879,1146246,1146236
89880,1146246,1146316
89881,1146246,1158105
89882,1146301,1146311
89883,1146301,1146310
89884,1146301,1146514
89885,1146301,1146318
89886,1146302,1146305
89887,1146302,1146319
89888,1146302,1146306
89889,1146302,1146308
89890,1146302,1146310
89891,1146302,1146514
89892,1146302,1146320
89893,1146302,1146318
89894,1146303,1146321
89895,1146303,1159201
89896,1146303,1146308
89897,1146303,1146320
89898,1146304,1145601
89899,1146304,1146305
89900,1146304,1146319
89901,1146304,1146306
89902,1146304,1146317
89903,1146304,1146035
89904,1146304,1146039
89905,1146304,1146042
89906,1146304,1146047
89907,1146304,1146012
89908,1146304,1146024
89909,1146304,1146020
89910,1146304,1146001
89911,1146304,1146003
89912,1146304,1146023
89913,1146304,1146005
89914,1146304,1146004
89915,1146304,1146011
89916,1146304,1146025
89917,1146304,1146019
89918,1146304,1145920
89919,1146304,1145921
89920,1146305,1145601
89921,1146305,1146319
89922,1146305,1146304
89923,1146305,1146307
89924,1146305,1146514
89925,1146305,1146302
89926,1146306,1146319
89927,1146306,1146304
89928,1146306,1146308
89929,1146306,1146317
89930,1146306,1146302
89931,1146307,1146305
89932,1146307,1146319
89933,1146308,1151807
89934,1146308,1150511
89935,1146308,1146306
89936,1146308,1146303
89937,1146308,1146321
89938,1146308,1159202
89939,1146308,1150523
89940,1146308,1146317
89941,1146308,1146320
89942,1146308,1146302
89943,1146310,1146301
89944,1146310,1146311
89945,1146310,1146514
89946,1146310,1146320
89947,1146310,1146302
89948,1146310,1146318
89949,1146311,1146301
89950,1146311,1146310
89951,1146311,1146318
89952,1146312,1146241
89953,1146312,1146209
89954,1146312,1146205
89955,1146312,1146211
89956,1146312,1146127
89957,1146312,1146316
89958,1146312,1146314
89959,1146312,1146313
89960,1146312,1146112
89961,1146312,1146111
89962,1146312,1146110
89963,1146312,1146116
89964,1146313,1146317
89965,1146313,1146314
89966,1146313,1146312
89967,1146313,1146017
89968,1146313,1146018
89969,1146313,1146116
89970,1146313,1146041
89971,1146314,1146317
89972,1146314,1146241
89973,1146314,1146315
89974,1146314,1146316
89975,1146314,1146313
89976,1146314,1146312
89977,1146315,1146317
89978,1146315,1146316
89979,1146315,1146314
89980,1146316,1146317
89981,1146316,1147036
89982,1146316,1147037
89983,1146316,1158129
89984,1146316,1147018
89985,1146316,1147016
89986,1146316,1147043
89987,1146316,1146241
89988,1146316,1146246
89989,1146316,1146315
89990,1146316,1146314
89991,1146316,1146312
89992,1146316,1158105
89993,1146317,1151807
89994,1146317,1151808
89995,1146317,1146306
89996,1146317,1146304
89997,1146317,1146308
89998,1146317,1147043
89999,1146317,1146315
90000,1146317,1146316
90001,1146317,1146314
90002,1146317,1146313
90003,1146317,1146035
90004,1146317,1146041
90005,1146317,1146907
90006,1146317,1147024
90007,1146317,1147023
90008,1146317,1147046
90009,1146318,1146301
90010,1146318,1146311
90011,1146318,1146310
90012,1146318,1146514
90013,1146318,1146302
90014,1146319,1146305
90015,1146319,1146306
90016,1146319,1146304
90017,1146319,1146307
90018,1146319,1146302
90019,1146320,1146303
90020,1146320,1159201
90021,1146320,1146308
90022,1146320,1146310
90023,1146320,1150521
90024,1146320,1146514
90025,1146320,1146302
90026,1146321,1146303
90027,1146321,1159201
90028,1146321,1159202
90029,1146321,1146308
90030,1146401,1146420
90031,1146401,1146421
90032,1146401,1146135
90033,1146401,1146141
90034,1146401,1146402
90035,1146401,1146405
90036,1146401,1146404
90037,1146402,1146403
90038,1146402,1146405
90039,1146402,1146406
90040,1146402,1146404
90041,1146402,1146401
90042,1146403,1146402
90043,1146403,1146405
90044,1146403,1146406
90045,1146403,1146426
90046,1146403,1146115
90047,1146403,1146404
90048,1146403,1146136
90049,1146404,1146141
90050,1146404,1146402
90051,1146404,1146403
90052,1146404,1146115
90053,1146404,1146401
90054,1146405,1146420
90055,1146405,1146416
90056,1146405,1146421
90057,1146405,1146402
90058,1146405,1146403
90059,1146405,1146406
90060,1146405,1146426
90061,1146405,1146401
90062,1146406,1146416
90063,1146406,1146402
90064,1146406,1146403
90065,1146406,1146405
90066,1146406,1146426
90067,1146407,1145901
90068,1146407,1145909
90069,1146407,1146424
90070,1146408,1146409
90071,1146408,1145741
90072,1146408,1146411
90073,1146408,1145740
90074,1146408,1145819
90075,1146408,1145836
90076,1146409,1145738
90077,1146409,1146429
90078,1146409,1146410
90079,1146409,1146408
90080,1146409,1145741
90081,1146409,1145723
90082,1146409,1146411
90083,1146410,1146430
90084,1146410,1146429
90085,1146410,1146409
90086,1146410,1146411
90087,1146411,1146431
90088,1146411,1146430
90089,1146411,1146410
90090,1146411,1146409
90091,1146411,1146408
90092,1146411,1146428
90093,1146411,1145836
90094,1146411,1145832
90095,1146411,1145842
90096,1146412,1146212
90097,1146412,1146415
90098,1146412,1146416
90099,1146412,1146414
90100,1146412,1146413
90101,1146412,1146244
90102,1146413,1146422
90103,1146413,1146212
90104,1146413,1146412
90105,1146413,1146414
90106,1146414,1146422
90107,1146414,1146432
90108,1146414,1146415
90109,1146414,1146416
90110,1146414,1146412
90111,1146414,1146413
90112,1146414,1146433
90113,1146415,1146212
90114,1146415,1146420
90115,1146415,1146416
90116,1146415,1146412
90117,1146415,1146414
90118,1146415,1146244
90119,1146415,1146417
90120,1146416,1146420
90121,1146416,1146415
90122,1146416,1146412
90123,1146416,1146414
90124,1146416,1146433
90125,1146416,1146417
90126,1146416,1146428
90127,1146416,1146405
90128,1146416,1146406
90129,1146416,1146426
90130,1146417,1146420
90131,1146417,1146415
90132,1146417,1146416
90133,1146417,1146244
90134,1146417,1146202
90135,1146417,1146418
90136,1146417,1146419
90137,1146418,1146420
90138,1146418,1146244
90139,1146418,1146204
90140,1146418,1146202
90141,1146418,1146417
90142,1146418,1146419
90143,1146418,1146134
90144,1146418,1146129
90145,1146419,1146420
90146,1146419,1146418
90147,1146419,1146417
90148,1146419,1146421
90149,1146419,1146134
90150,1146420,1146415
90151,1146420,1146416
90152,1146420,1146418
90153,1146420,1146417
90154,1146420,1146419
90155,1146420,1146421
90156,1146420,1146405
90157,1146420,1146401
90158,1146421,1146420
90159,1146421,1146419
90160,1146421,1146134
90161,1146421,1146135
90162,1146421,1146405
90163,1146421,1146401
90164,1146422,1146432
90165,1146422,1146430
90166,1146422,1146212
90167,1146422,1145708
90168,1146422,1146429
90169,1146422,1146414
90170,1146422,1146413
90171,1146423,1146425
90172,1146423,1146426
90173,1146423,1146424
90174,1146424,1146428
90175,1146424,1146425
90176,1146424,1146423
90177,1146424,1146426
90178,1146424,1145902
90179,1146424,1145901
90180,1146424,1145909
90181,1146424,1145932
90182,1146424,1146407
90183,1146424,1146427
90184,1146424,1145906
90185,1146424,1146140
90186,1146424,1146139
90187,1146424,1146138
90188,1146424,1146137
90189,1146425,1146423
90190,1146425,1146426
90191,1146425,1146424
90192,1146426,1146416
90193,1146426,1146428
90194,1146426,1146403
90195,1146426,1146405
90196,1146426,1146406
90197,1146426,1146425
90198,1146426,1146423
90199,1146426,1146115
90200,1146426,1146424
90201,1146426,1146427
90202,1146426,1146137
90203,1146426,1146136
90204,1146427,1145825
90205,1146427,1146428
90206,1146427,1145842
90207,1146427,1146426
90208,1146427,1145909
90209,1146427,1145932
90210,1146427,1146424
90211,1146428,1145825
90212,1146428,1146432
90213,1146428,1146431
90214,1146428,1146416
90215,1146428,1146433
90216,1146428,1146411
90217,1146428,1145832
90218,1146428,1145842
90219,1146428,1146426
90220,1146428,1146424
90221,1146428,1146427
90222,1146429,1146422
90223,1146429,1146430
90224,1146429,1146212
90225,1146429,1145708
90226,1146429,1145738
90227,1146429,1146410
90228,1146429,1146409
90229,1146430,1146422
90230,1146430,1146432
90231,1146430,1146431
90232,1146430,1146429
90233,1146430,1146410
90234,1146430,1146411
90235,1146431,1146432
90236,1146431,1146430
90237,1146431,1146411
90238,1146431,1146428
90239,1146432,1146422
90240,1146432,1146431
90241,1146432,1146430
90242,1146432,1146414
90243,1146432,1146433
90244,1146432,1146428
90245,1146433,1146432
90246,1146433,1146416
90247,1146433,1146414
90248,1146433,1146428
90249,1146501,1146503
90250,1146501,1146504
90251,1146501,1146508
90252,1146501,1146505
90253,1146501,1146509
90254,1146501,1146515
90255,1146501,1146516
90256,1146502,1145601
90257,1146502,1146503
90258,1146502,1146514
90259,1146502,1146512
90260,1146502,1146511
90261,1146502,1146510
90262,1146503,1144816
90263,1146503,1145601
90264,1146503,1146502
90265,1146503,1146513
90266,1146503,1146504
90267,1146503,1146501
90268,1146503,1146508
90269,1146503,1146507
90270,1146503,1146512
90271,1146503,1146511
90272,1146504,1146503
90273,1146504,1146513
90274,1146504,1146501
90275,1146504,1146509
90276,1146505,1146513
90277,1146505,1146501
90278,1146505,1146509
90279,1146505,1146516
90280,1146505,1146514
90281,1146507,1146503
90282,1146507,1146508
90283,1146507,1146515
90284,1146507,1146516
90285,1146507,1146514
90286,1146507,1146512
90287,1146507,1146511
90288,1146508,1146503
90289,1146508,1146501
90290,1146508,1146507
90291,1146508,1146515
90292,1146509,1146513
90293,1146509,1146504
90294,1146509,1146501
90295,1146509,1146505
90296,1146509,1146514
90297,1146510,1146502
90298,1146510,1146512
90299,1146510,1146511
90300,1146511,1146502
90301,1146511,1146503
90302,1146511,1146507
90303,1146511,1146512
90304,1146511,1146510
90305,1146512,1146502
90306,1146512,1146503
90307,1146512,1146507
90308,1146512,1146514
90309,1146512,1146511
90310,1146512,1146510
90311,1146513,1144815
90312,1146513,1144816
90313,1146513,1146503
90314,1146513,1146504
90315,1146513,1146505
90316,1146513,1146509
90317,1146513,1150521
90318,1146513,1146514
90319,1146514,1145601
90320,1146514,1146305
90321,1146514,1146502
90322,1146514,1146513
90323,1146514,1146301
90324,1146514,1146310
90325,1146514,1146505
90326,1146514,1146507
90327,1146514,1146509
90328,1146514,1146516
90329,1146514,1150521
90330,1146514,1146320
90331,1146514,1146512
90332,1146514,1146302
90333,1146514,1146318
90334,1146515,1146501
90335,1146515,1146508
90336,1146515,1146507
90337,1146515,1146516
90338,1146516,1146501
90339,1146516,1146505
90340,1146516,1146507
90341,1146516,1146515
90342,1146516,1146514
90343,1146601,1146608
90344,1146601,1146604
90345,1146602,1146608
90346,1146602,1146622
90347,1146602,1130040
90348,1146602,1130054
90349,1146603,1146819
90350,1146603,1146608
90351,1146604,1146608
90352,1146604,1146601
90353,1146604,1146612
90354,1146604,1146605
90355,1146605,1146608
90356,1146605,1146609
90357,1146605,1146604
90358,1146605,1146612
90359,1146605,1146611
90360,1146606,1146811
90361,1146606,1146713
90362,1146606,1146607
90363,1146606,1146631
90364,1146606,1146608
90365,1146606,1146620
90366,1146606,1146621
90367,1146606,1146623
90368,1146606,1146632
90369,1146606,1146613
90370,1146606,1146614
90371,1146607,1146706
90372,1146607,1146705
90373,1146607,1146606
90374,1146607,1146713
90375,1146607,1146631
90376,1146607,1146608
90377,1146608,1146706
90378,1146608,1146712
90379,1146608,1146705
90380,1146608,1146817
90381,1146608,1146804
90382,1146608,1146811
90383,1146608,1146606
90384,1146608,1146633
90385,1146608,1146607
90386,1146608,1146819
90387,1146608,1146603
90388,1146608,1146625
90389,1146608,1146631
90390,1146608,1146615
90391,1146608,1146623
90392,1146608,1146609
90393,1146608,1146618
90394,1146608,1146602
90395,1146608,1146619
90396,1146608,1146622
90397,1146608,1146624
90398,1146608,1146629
90399,1146608,1146630
90400,1146608,1146601
90401,1146608,1146604
90402,1146608,1146612
90403,1146608,1146605
90404,1146608,1146613
90405,1146608,11
90406,1146609,1146608
90407,1146609,1146618
90408,1146609,1146619
90409,1146609,1146605
90410,1146609,1146611
90411,1146609,1146610
90412,1146610,1146620
90413,1146610,1146621
90414,1146610,1146609
90415,1146610,1146619
90416,1146610,1146624
90417,1146610,1146611
90418,1146610,1146614
90419,1146611,1146620
90420,1146611,1146609
90421,1146611,1146612
90422,1146611,1146605
90423,1146611,1146613
90424,1146611,1146614
90425,1146611,1146610
90426,1146612,1146608
90427,1146612,1146604
90428,1146612,1146605
90429,1146612,1146613
90430,1146612,1146611
90431,1146613,1146606
90432,1146613,1146608
90433,1146613,1146612
90434,1146613,1146611
90435,1146613,1146614
90436,1146614,1146606
90437,1146614,1146620
90438,1146614,1146613
90439,1146614,1146611
90440,1146614,1146610
90441,1146615,1146616
90442,1146615,1146625
90443,1146615,1146608
90444,1146615,1146617
90445,1146615,1146629
90446,1146616,1146627
90447,1146616,1146625
90448,1146616,1146615
90449,1146616,1146617
90450,1146616,1146626
90451,1146617,1146616
90452,1146617,1146627
90453,1146617,1146615
90454,1146617,1146628
90455,1146617,1146629
90456,1146618,1146608
90457,1146618,1146609
90458,1146618,1146619
90459,1146619,1146608
90460,1146619,1146609
90461,1146619,1146618
90462,1146619,1146624
90463,1146619,1146610
90464,1146620,1146606
90465,1146620,1146621
90466,1146620,1146611
90467,1146620,1146614
90468,1146620,1146610
90469,1146621,1146606
90470,1146621,1146620
90471,1146621,1146623
90472,1146621,1146624
90473,1146621,1146610
90474,1146622,1130046
90475,1146622,1146625
90476,1146622,1146608
90477,1146622,1146628
90478,1146622,1146602
90479,1146622,1146630
90480,1146622,1130016
90481,1146622,1130035
90482,1146622,1130048
90483,1146622,1130040
90484,1146623,1146606
90485,1146623,1146633
90486,1146623,1146608
90487,1146623,1146621
90488,1146623,1146632
90489,1146623,1146624
90490,1146624,1146608
