src_SA1_7DIG16,nbr_SA1_7DIG16
1138802,1138805
1138802,1138821
1138802,1138829
1138803,1138804
1138803,1138812
1138803,1138830
1138803,1132716
1138803,1132724
1138804,1138803
1138804,1138812
1138804,1138811
1138804,1132714
1138804,1132724
1138805,1138802
1138805,1138801
1138805,1138835
1138805,1138821
1138806,1138826
1138806,1138823
1138806,1138807
1138806,1139524
1138806,1139505
1138806,1139424
1138806,1139501
1138807,1138824
1138807,1138825
1138807,1138826
1138807,1138823
1138807,1138809
1138807,1138806
1138807,1138808
1138807,1139424
1138807,1132722
1138808,1138824
1138808,1138825
1138808,1138838
1138808,1138819
1138808,1138820
1138808,1138810
1138808,1138809
1138808,1138807
1138809,1138810
1138809,1138807
1138809,1138808
1138809,1139424
1138809,1132722
1138810,1138820
1138810,1138822
1138810,1138809
1138810,1138808
1138810,1132721
1138810,1132722
1138811,1138815
1138811,1138814
1138811,1138804
1138811,1138812
1138811,1138855
1138811,1138813
1138811,1132714
1138811,1132724
1138812,1138845
1138812,1138816
1138812,1138815
1138812,1138814
1138812,1138803
1138812,1138804
1138812,1138811
1138812,1138830
1138812,1138846
1138813,1138814
1138813,1138811
1138813,1138855
1138813,1138851
1138813,1138852
1138813,1138853
1138813,1138854
1138814,1138815
1138814,1138818
1138814,1138812
1138814,1138811
1138814,1138855
1138814,1138813
1138814,1138851
1138814,1138852
1138815,1138816
1138815,1138818
1138815,1138814
1138815,1138812
1138815,1138811
1138815,1138851
1138816,1138845
1138816,1138842
1138816,1138815
1138816,1138818
1138816,1138812
1138816,1138846
1138817,1138818
1138817,1138840
1138817,1138849
1138817,1138850
1138817,1138848
1138817,1138841
1138817,1138851
1138818,1138845
1138818,1138842
1138818,1138816
1138818,1138815
1138818,1138814
1138818,1138817
1138818,1138849
1138818,1138851
1138819,1138824
1138819,1138838
1138819,1138837
1138819,1138820
1138819,1138822
1138819,1138808
1138820,1138819
1138820,1138810
1138820,1138822
1138820,1138808
1138821,1138802
1138821,1138837
1138821,1138835
1138821,1138805
1138821,1138822
1138821,1138829
1138822,1138837
1138822,1138821
1138822,1138819
1138822,1138820
1138822,1138810
1138822,1138829
1138822,1132721
1138822,1132723
1138823,1138827
1138823,1138826
1138823,1138807
1138823,1138806
1138823,1139524
1138823,1139505
1138824,1138827
1138824,1138833
1138824,1138825
1138824,1138838
1138824,1138819
1138824,1138807
1138824,1138808
1138825,1138827
1138825,1138833
1138825,1138824
1138825,1138826
1138825,1138807
1138825,1138808
1138826,1138827
1138826,1138825
1138826,1138823
1138826,1138807
1138826,1138806
1138827,1138833
1138827,1138828
1138827,1138824
1138827,1138825
1138827,1138826
1138827,1138823
1138827,1139505
1138827,1139506
1138827,1139503
1138828,1138827
1138828,1138833
1138828,1138836
1138828,1138911
1138828,1138834
1138828,1139506
1138828,1139503
1138829,1138802
1138829,1138846
1138829,1138847
1138829,1138821
1138829,1138822
1138829,1132723
1138829,1132732
1138830,1138803
1138830,1138812
1138830,1138846
1138830,1138847
1138830,1132716
1138830,1132724
1138830,1132732
1138831,1138801
1138831,1138842
1138831,1138832
1138831,1138834
1138832,1138901
1138832,1138842
1138832,1138831
1138832,1138844
1138832,1138834
1138832,1138912
1138833,1138827
1138833,1138836
1138833,1138828
1138833,1138824
1138833,1138825
1138833,1138838
1138834,1138901
1138834,1138836
1138834,1138828
1138834,1138911
1138834,1138801
1138834,1138831
1138834,1138832
1138834,1138839
1138834,1138835
1138834,1138912
1138835,1138801
1138835,1138839
1138835,1138837
1138835,1138834
1138835,1138805
1138835,1138821
1138836,1138833
1138836,1138828
1138836,1138838
1138836,1138839
1138836,1138837
1138836,1138834
1138837,1138836
1138837,1138838
1138837,1138839
1138837,1138835
1138837,1138821
1138837,1138819
1138837,1138822
1138838,1138833
1138838,1138836
1138838,1138824
1138838,1138837
1138838,1138819
1138838,1138808
1138839,1138836
1138839,1138837
1138839,1138835
1138839,1138834
1138840,1138901
1138840,1138817
1138840,1138849
1138840,1138841
1138841,1138909
1138841,1138901
1138841,1138817
1138841,1138840
1138841,1138848
1138842,1138845
1138842,1138801
1138842,1138831
1138842,1138832
1138842,1138844
1138842,1138816
1138842,1138818
1138842,1138843
1138842,1138849
1138843,1138901
1138843,1138842
1138843,1138844
1138843,1138849
1138844,1138901
1138844,1138842
1138844,1138832
1138844,1138843
1138845,1138802
1138845,1138801
1138845,1138842
1138845,1138816
1138845,1138818
1138845,1138812
1138845,1138846
1138846,1138802
1138846,1138845
1138846,1138816
1138846,1138812
1138846,1138830
1138846,1138847
1138846,1138829
1138847,1138830
1138847,1138846
1138847,1138829
1138847,1132723
1138847,1132732
1138848,1138817
1138848,1133120
1138848,1138850
1138848,1133101
1138848,1138841
1138848,1138852
1138848,1138853
1138849,1138901
1138849,1138842
1138849,1138818
1138849,1138817
1138849,1138840
1138849,1138843
1138850,1138817
1138850,1138848
1138850,1138851
1138850,1138852
1138851,1138815
1138851,1138818
1138851,1138814
1138851,1138817
1138851,1138813
1138851,1138850
1138851,1138852
1138852,1138814
1138852,1138813
1138852,1138850
1138852,1138848
1138852,1138851
1138852,1138853
1138852,1138854
1138853,1138813
1138853,1133120
1138853,1138848
1138853,1138852
1138853,1133144
1138853,1133124
1138853,1138854
1138854,1138855
1138854,1138813
1138854,1138852
1138854,1138853
1138854,1133144
1138854,1133106
1138854,1133107
1138854,1133204
1138854,1133143
1138854,1132712
1138854,1133225
1138854,1132714
1138855,1138814
1138855,1138811
1138855,1138813
1138855,1138854
1138855,1132714
1138901,1138909
1138901,1138914
1138901,1138915
1138901,1138907
1138901,1138919
1138901,1138832
1138901,1138844
1138901,1138840
1138901,1138843
1138901,1138849
1138901,1138834
1138901,1138912
1138901,1138841
1138902,1138905
1138902,1138911
1138902,1138913
1138903,1138918
1138903,1138904
1138903,1138910
1138903,1138917
1138903,1138919
1138903,1138920
1138903,1138922
1138904,1138930
1138904,1138907
1138904,1138903
1138904,1138919
1138904,1138920
1138904,1138929
1138905,1138910
1138905,1138902
1138905,1138911
1138905,1138913
1138906,1138909
1138906,1138930
1138906,1138702
1138906,1138908
1138906,1138728
1138906,1138927
1138906,1138929
1138907,1138909
1138907,1138930
1138907,1138901
1138907,1138904
1138907,1138919
1138908,1138909
1138908,1138930
1138908,1138712
1138908,1138702
1138908,1138906
1138909,1138930
1138909,1138712
1138909,1138738
1138909,1138908
1138909,1138906
1138909,1138901
1138909,1138907
1138909,1138919
1138909,1138841
1138910,1138921
1138910,1138914
1138910,1138916
1138910,1138903
1138910,1138917
1138910,1138922
1138910,1138905
1138910,1138912
1138910,1138913
1138911,1138828
1138911,1138902
1138911,1138905
1138911,1138834
1138911,1138912
1138911,1138913
1138911,1139503
1138912,1138914
1138912,1138901
1138912,1138910
1138912,1138911
1138912,1138832
1138912,1138834
1138912,1138913
1138913,1138910
1138913,1138902
1138913,1138905
1138913,1138911
1138913,1138912
1138914,1138915
1138914,1138916
1138914,1138901
1138914,1138910
1138914,1138912
1138915,1138914
1138915,1138916
1138915,1138901
1138915,1138918
1138915,1138919
1138916,1138914
1138916,1138915
1138916,1138918
1138916,1138910
1138916,1138917
1138917,1138916
1138917,1138918
1138917,1138903
1138917,1138910
1138917,1138919
1138917,1138922
1138918,1138915
1138918,1138916
1138918,1138903
1138918,1138917
1138918,1138919
1138919,1138909
1138919,1138915
1138919,1138901
1138919,1138918
1138919,1138907
1138919,1138903
1138919,1138904
1138919,1138917
1138920,1138930
1138920,1138903
1138920,1138904
1138920,1138922
1138920,1138929
1138921,1138923
1138921,1138928
1138921,1138910
1138921,1138922
1138922,1138923
1138922,1138921
1138922,1138903
1138922,1138910
1138922,1138917
1138922,1138920
1138922,1138929
1138923,1138924
1138923,1138925
1138923,1138926
1138923,1138927
1138923,1138921
1138923,1138928
1138923,1138922
1138923,1138929
1138924,1138923
1138924,1138925
1138924,1138928
1138925,1138715
1138925,1138923
1138925,1138924
1138925,1138926
1138926,1138722
1138926,1138715
1138926,1138923
1138926,1138727
1138926,1138925
1138926,1138927
1138927,1138906
1138927,1138728
1138927,1138923
1138927,1138727
1138927,1138926
1138927,1138929
1138928,1138923
1138928,1138924
1138928,1138921
1138929,1138930
1138929,1138906
1138929,1138923
1138929,1138927
1138929,1138904
1138929,1138920
1138929,1138922
1138930,1138909
1138930,1138908
1138930,1138906
1138930,1138907
1138930,1138904
1138930,1138920
1138930,1138929
1139001,1139520
1139001,1139053
1139001,1139519
1139001,1139033
1139001,1139034
1139001,1139003
1139001,1139004
1139002,1139007
1139002,1139034
1139002,1139003
1139002,1139052
1139002,1139050
1139002,1139026
1139003,1139007
1139003,1139001
1139003,1139034
1139003,1139002
1139003,1139006
1139003,1139004
1139004,1139513
1139004,1139520
1139004,1139001
1139004,1139034
1139004,1139006
1139004,1139003
1139005,1139110
1139005,1138648
1139005,1139146
1139005,1139021
1139005,1139527
1139005,1139147
1139005,1139035
1139006,1139007
1139006,1139017
1139006,1139019
1139006,1139513
1139006,1139511
1139006,1139514
1139006,1139003
1139006,1139004
1139007,1139022
1139007,1139015
1139007,1139016
1139007,1139047
1139007,1139017
1139007,1139002
1139007,1139006
1139007,1139003
1139007,1139052
1139007,1139050
1139008,1139044
1139008,1139009
1139008,1139508
1139008,1139043
1139008,1139010
1139008,1139012
1139009,1139508
1139009,1139008
1139009,1139012
1139009,1139018
1139009,1139013
1139010,1139044
1139010,1139008
1139010,1139011
1139010,1139045
1139010,1139012
1139011,1139044
1139011,1139015
1139011,1139016
1139011,1139045
1139011,1139046
1139011,1139010
1139011,1139014
1139011,1139012
1139012,1139009
1139012,1139008
1139012,1139011
1139012,1139010
1139012,1139014
1139012,1139013
1139013,1139009
1139013,1139014
1139013,1139012
1139013,1139018
1139014,1139011
1139014,1139016
1139014,1139017
1139014,1139012
1139014,1139018
1139014,1139013
1139015,1139022
1139015,1139011
1139015,1139007
1139015,1139016
1139015,1139046
1139016,1139015
1139016,1139011
1139016,1139007
1139016,1139014
1139016,1139017
1139017,1139007
1139017,1139016
1139017,1139014
1139017,1139019
1139017,1139018
1139017,1139006
1139018,1139009
1139018,1139508
1139018,1139529
1139018,1139014
1139018,1139017
1139018,1139019
1139018,1139020
1139018,1139013
1139019,1139017
1139019,1139020
1139019,1139018
1139019,1139511
1139019,1139514
1139019,1139006
1139020,1139529
1139020,1139509
1139020,1139019
1139020,1139510
1139020,1139018
1139020,1139525
1139020,1139511
1139021,1139044
1139021,1139527
1139021,1139528
1139021,1139035
1139021,1139005
1139021,1139036
1139021,1139508
1139021,1139043
1139022,1139040
1139022,1139023
1139022,1139015
1139022,1139007
1139022,1139046
1139022,1139047
1139023,1139040
1139023,1139024
1139023,1139039
1139023,1139022
1139023,1139046
1139024,1139040
1139024,1139135
1139024,1139037
1139024,1139023
1139024,1139039
1139025,1139049
1139025,1139051
1139025,1139335
1139025,1139027
1139025,1139026
1139025,1139338
1139026,1139034
1139026,1139002
1139026,1139052
1139026,1139051
1139026,1139027
1139026,1139025
1139026,1139028
1139027,1139224
1139027,1139025
1139027,1139225
1139027,1139026
1139027,1139028
1139027,1139223
1139027,1139337
1139027,1139338
1139028,1139033
1139028,1139034
1139028,1139027
1139028,1139225
1139028,1139026
1139029,1139214
1139029,1139416
1139029,1139030
1139029,1139208
1139029,1139207
1139029,1139213
1139029,1139031
1139029,1139216
1139029,1139209
1139030,1139053
1139030,1139518
1139030,1139214
1139030,1139416
1139030,1139417
1139030,1139029
1139030,1139031
1139030,1139032
1139031,1139033
1139031,1139030
1139031,1139226
1139031,1139207
1139031,1139029
1139031,1139032
1139032,1139053
1139032,1139033
1139032,1139030
1139032,1139031
1139033,1139001
1139033,1139053
1139033,1139034
1139033,1139225
1139033,1139226
1139033,1139028
1139033,1139031
1139033,1139032
1139034,1139001
1139034,1139033
1139034,1139002
1139034,1139003
1139034,1139004
1139034,1139026
1139034,1139028
1139035,1139110
1139035,1139021
1139035,1139037
1139035,1139147
1139035,1139038
1139035,1139005
1139035,1139036
1139036,1139044
1139036,1139021
1139036,1139038
1139036,1139035
1139037,1139024
1139037,1139110
1139037,1139135
1139037,1139038
1139037,1139035
1139037,1139039
1139038,1139044
1139038,1139037
1139038,1139035
1139038,1139036
1139038,1139039
1139038,1139045
1139039,1139024
1139039,1139037
1139039,1139038
1139039,1139023
1139039,1139045
1139039,1139046
1139040,1139133
1139040,1139041
1139040,1139024
1139040,1139135
1139040,1139023
1139040,1139022
1139040,1139047
1139041,1139144
1139041,1139133
1139041,1139042
1139041,1139040
1139041,1139135
1139041,1139047
1139042,1139144
1139042,1139133
1139042,1139041
1139042,1139047
1139042,1139048
1139042,1139050
1139042,1139335
1139043,1139044
1139043,1139021
1139043,1139528
1139043,1139508
1139043,1139008
1139044,1139021
1139044,1139038
1139044,1139036
1139044,1139008
1139044,1139043
1139044,1139011
1139044,1139045
1139044,1139010
1139045,1139044
1139045,1139038
1139045,1139039
1139045,1139011
1139045,1139046
1139045,1139010
1139046,1139023
1139046,1139039
1139046,1139022
1139046,1139015
1139046,1139011
1139046,1139045
1139047,1139042
1139047,1139041
1139047,1139040
1139047,1139022
1139047,1139007
1139047,1139050
1139048,1139042
1139048,1139049
1139048,1139051
1139048,1139050
1139048,1139335
1139049,1139051
1139049,1139048
1139049,1139335
1139049,1139025
1139049,1139338
1139050,1139042
1139050,1139007
1139050,1139047
1139050,1139002
1139050,1139052
1139050,1139051
1139050,1139048
1139051,1139049
1139051,1139052
1139051,1139048
1139051,1139050
1139051,1139025
1139051,1139026
1139052,1139007
1139052,1139002
1139052,1139051
1139052,1139050
1139052,1139026
1139053,1139001
1139053,1139518
1139053,1139519
1139053,1139033
1139053,1139030
1139053,1139032
1139101,1139141
1139101,1139319
1139101,1139104
1139101,1139103
1139101,1139334
1139102,1139320
1139102,1139104
1139102,1139103
1139102,1157502
1139103,1139320
1139103,1139319
1139103,1139102
1139103,1139104
1139103,1139101
1139104,1139149
1139104,1139141
1139104,1139143
1139104,1157504
1139104,1139105
1139104,1139102
1139104,1139103
1139104,1139101
1139104,1157502
1139105,1139149
1139105,1139106
1139105,1157504
1139105,1139113
1139105,1139104
1139105,1157502
1139106,1139149
1139106,1139109
1139106,1139107
1139106,1139105
1139106,1139113
1139107,1139149
1139107,1139106
1139107,1139109
1139107,1139152
1139107,1139143
1139107,1139136
1139107,1139130
1139107,1139108
1139108,1139142
1139108,1139107
1139108,1139136
1139108,1139130
1139108,1139155
1139109,1139106
1139109,1139152
1139109,1139107
1139109,1139130
1139109,1139113
1139110,1139122
1139110,1139134
1139110,1139135
1139110,1139037
1139110,1139147
1139110,1139035
1139110,1139005
1139111,1139115
1139111,1139324
1139111,1139306
1139111,1139144
1139111,1139112
1139111,1139325
1139112,1139140
1139112,1139340
1139112,1139115
1139112,1139324
1139112,1139111
1139113,1139116
1139113,1139106
1139113,1139109
1139113,1139152
1139113,1157504
1139113,1157510
1139113,1157506
1139113,1139105
1139113,1157513
1139114,1139117
1139114,1139116
1139114,1157513
1139115,1139140
1139115,1139121
1139115,1139142
1139115,1139157
1139115,1139155
1139115,1139144
1139115,1139111
1139115,1139133
1139115,1139112
1139115,1139135
1139116,1139114
1139116,1139117
1139116,1139118
1139116,1139154
1139116,1139152
1139116,1139158
1139116,1157506
1139116,1139113
1139116,1157513
1139117,1138324
1139117,1139114
1139117,1139116
1139117,1139118
1139117,1157513
1139117,1157534
1139118,1138301
1139118,1138324
1139118,1139119
1139118,1139117
1139118,1139116
1139118,1139154
1139119,1138301
1139119,1138314
1139119,1139124
1139119,1139120
1139119,1139118
1139119,1139154
1139120,1138314
1139120,1138303
1139120,1139119
1139120,1139124
1139120,1139151
1139121,1139115
1139121,1139127
1139121,1139157
1139121,1139122
1139121,1139134
1139121,1139135
1139122,1139121
1139122,1139127
1139122,1139139
1139122,1139110
1139122,1139134
1139122,1139147
1139124,1139148
1139124,1139119
1139124,1139132
1139124,1139120
1139124,1139151
1139124,1139125
1139124,1139154
1139124,1139150
1139125,1139138
1139125,1139132
1139125,1139124
1139125,1139151
1139125,1139156
1139125,1139153
1139125,1139150
1139127,1139121
1139127,1139157
1139127,1139139
1139127,1139153
1139127,1139122
1139128,1138621
1139128,1139138
1139128,1139137
1139128,1138619
1139128,1139151
1139128,1139156
1139130,1139148
1139130,1139132
1139130,1139109
1139130,1139152
1139130,1139158
1139130,1139150
1139130,1139107
1139130,1139108
1139130,1139155
1139132,1139148
1139132,1139124
1139132,1139125
1139132,1139150
1139132,1139130
1139133,1139115
1139133,1139144
1139133,1139042
1139133,1139041
1139133,1139040
1139133,1139135
1139134,1139121
1139134,1139110
1139134,1139122
1139134,1139135
1139135,1139121
1139135,1139115
1139135,1139133
1139135,1139041
1139135,1139040
1139135,1139024
1139135,1139110
1139135,1139134
1139135,1139037
1139136,1139143
1139136,1139142
1139136,1139107
1139136,1139108
1139137,1139138
1139137,1139145
1139137,1139128
1139137,1138619
1139137,1139147
1139138,1139145
1139138,1139137
1139138,1139128
1139138,1139125
1139138,1139156
